time_s,device_j,wire_j,source_resistor_j,supplied_j,capacitor_change_j,BE_numerical_loss_j,kcl_residual_a
1.421,6.56618583339e-10,1.46425842721e-09,7.8805040324e-10,2.90893404912e-09,6.52707864774e-15,1.08455887448e-16,2.00932139308e-15
1.4215,7.00451432442e-10,1.56499608513e-09,8.42372555778e-10,3.10782830183e-09,8.0741580149e-15,1.54554972539e-16,2.33034688009e-15
1.422,7.55547510255e-10,1.69107458142e-09,9.10599188904e-10,3.35723161018e-09,1.01068442199e-14,2.23041557652e-16,2.78955732212e-15
1.4225,8.25537541792e-10,1.85051733871e-09,9.97202913703e-10,3.67327090219e-09,1.27838242173e-14,3.24523596387e-16,3.46228105322e-15
1.423,9.15350755006e-10,2.05412262745e-09,1.10824355734e-09,4.07773374218e-09,1.63281973884e-14,4.74693939663e-16,4.47923219783e-15
1.4235,1.03176287745e-09,2.31657278596e-09,1.25202663145e-09,4.60038404308e-09,2.10523426301e-14,6.96600935916e-16,6.06823890182e-15
1.424,1.18417591935e-09,2.65796306205e-09,1.44002980666e-09,5.28219720238e-09,2.73917115504e-14,1.02371581753e-15,8.65191639578e-15
1.4245,1.38572201402e-09,3.10586934177e-09,1.68819482847e-09,6.1798236345e-09,3.59483243389e-14,1.50376929646e-15,1.30459303028e-14
1.425,1.65480107543e-09,3.69804299657e-09,2.01868797047e-09,7.37158178334e-09,4.7541402912e-14,2.20283057238e-15,2.09013307963e-14
1.4255,2.01714937798e-09,4.48567842583e-09,2.46219336481e-09,8.96508762372e-09,6.32538810195e-14,3.20787291866e-15,3.57317223498e-14
1.426,2.50843310181e-09,5.53680686768e-09,3.06064283032e-09,1.11059718519e-08,8.44431724846e-14,4.62345945986e-15,6.54117873148e-14
1.4265,3.17702928617e-09,6.93846870021e-09,3.86984578149e-09,1.39854629578e-08,1.1264409379e-13,6.55326926774e-15,6.95531482344e-14
1.427,4.08577008356e-09,8.79453315938e-09,4.96044028568e-09,1.78409017995e-08,1.4922079934e-13,9.0500611505e-15,1.35525271561e-20
1.4275,5.30943648063e-09,1.12130514593e-08,6.41346242497e-09,2.29361569057e-08,1.94528266695e-13,1.20125318924e-14,1.35525271561e-20
1.428,6.92104260745e-09,1.42734095765e-08,8.30322620983e-09,2.94979397072e-08,2.46292357866e-13,1.50210110895e-14,2.03287907341e-20
1.4285,8.95501839461e-09,1.79626864521e-08,1.06561471156e-08,3.75741662712e-08,2.97135842836e-13,1.7173088493e-14,1.35525271561e-20
1.429,1.13353305307e-08,2.20811902459e-08,1.33757730772e-08,4.67926430778e-08,3.3208583169e-13,1.71380772754e-14,8.13151629364e-20
1.4295,1.37789256939e-08,2.61504061649e-08,1.6147359611e-08,5.60770339728e-08,3.28703731823e-13,1.3799363864e-14,3.52365706058e-19
1.43,1.57481130067e-08,2.94071328967e-08,1.83948317878e-08,6.35503491712e-08,2.63887189245e-13,7.59280433164e-15,1.00288700955e-18
1.4305,1.65862665798e-08,3.09829117469e-08,1.94181808186e-08,6.69874894441e-08,1.28726063689e-13,1.58566987837e-15,4.5589928859e-14
1.431,1.58745695648e-08,3.02685734171e-08,1.87493078432e-08,6.4892394955e-08,-5.62608106707e-14,3.91537970273e-16,4.49439747571e-15
1.4315,1.37537195227e-08,2.72683222019e-08,1.64871766571e-08,5.75089834775e-08,-2.41439566474e-13,6.53527887339e-15,1.62630325873e-19
1.432,1.08607627083e-08,2.26580408853e-08,1.32677504572e-08,4.67861995855e-08,-3.72039713894e-13,1.75744609154e-14,2.03287907341e-20
1.4325,7.92837821004e-09,1.7464028805e-08,9.88204477416e-09,3.52740600719e-08,-4.19437062452e-13,2.77197796215e-14,4.74338450462e-20
1.433,5.44098646387e-09,1.26062314483e-08,6.90747911135e-09,2.49543372086e-08,-3.92272088231e-13,3.24571624899e-14,2.71050543121e-20
1.4335,3.56581523608e-09,8.6211541905e-09,4.59310966083e-09,1.67797885598e-08,-3.21679433223e-13,3.11518442567e-14,1.35525271561e-20
1.434,2.26160548679e-09,5.65350766956e-09,2.94105397035e-09,1.08559536773e-08,-2.39411168147e-13,2.59730221741e-14,9.15125858121e-14
1.4345,1.40454975816e-09,3.59758679059e-09,1.83391946151e-09,6.83590984788e-09,-1.65728659395e-13,1.95719637444e-14,5.24656781507e-14
1.435,8.64400832073e-10,2.24814510393e-09,1.12653031782e-09,4.23898130616e-09,-1.08668024999e-13,1.37263408705e-14,5.02534313804e-14
1.4355,5.34851225787e-10,1.39726255696e-09,6.9104950245e-10,2.62310402768e-09,-6.84286553105e-14,9.17282355134e-15,1.48351146092e-14
1.436,3.39109565008e-10,8.76428184664e-10,4.30947257326e-10,1.64644916062e-09,-4.18118507626e-14,5.96603907432e-15,7.77682971731e-15
1.4365,2.2570322478e-10,5.64702851233e-10,2.79771632586e-10,1.07015660421e-09,-2.49641952113e-14,3.86003142788e-15,4.11594654301e-15
1.437,1.61951859299e-10,3.81902646154e-10,1.94662142808e-10,7.38504607079e-10,-1.45876549076e-14,2.54656737708e-15,2.2073848012e-15
1.4375,1.28064429235e-10,2.77952250931e-10,1.4942348952e-10,5.55433683894e-10,-8.2477938781e-15,1.76204357718e-15,1.19585636153e-15
1.438,1.12679690483e-10,2.23330522922e-10,1.28939157714e-10,4.64946403628e-10,-4.28388475502e-15,1.31641230912e-15,6.47814186192e-16
1.4385,1.09840464526e-10,2.0204069685e-10,1.25255786952e-10,4.37136431212e-10,-1.60432637498e-15,1.08721827832e-15,3.45266722927e-16
1.439,1.17105518262e-10,2.07020592873e-10,1.35094484011e-10,4.59222109511e-10,5.11299021502e-16,1.0030705859e-15,1.76224357643e-16
1.4395,1.34469982483e-10,2.37431286295e-10,1.58411305745e-10,5.30316166122e-10,2.56427565913e-15,1.0273275756e-15,8.24425637892e-17
1.44,1.63822272803e-10,2.9723886585e-10,1.97660902314e-10,6.58728127692e-10,4.94133651384e-15,1.14539520889e-15,1.12092105075e-16
1.4405,2.08731162555e-10,3.94606149246e-10,2.57493924556e-10,8.60840571894e-10,7.97995254988e-15,1.35559994897e-15,2.51216419628e-16
1.441,2.7441393761e-10,5.41699139646e-10,3.44685368234e-10,1.16081210953e-09,1.20017274262e-14,1.66235017084e-15,5.19615749625e-16
1.4415,3.67746028764e-10,7.5454733904e-10,4.68103123913e-10,1.59041587817e-09,1.73167249031e-14,2.06981694312e-15,1.02455411234e-15
1.442,4.97153258971e-10,1.05253678552e-09,6.3849849749e-10,2.18821530979e-09,2.419356358e-14,2.57446357645e-15,1.96009014412e-15
1.4425,6.7216693219e-10,1.45697760073e-09,8.67829724936e-10,2.99701019746e-09,3.27848206147e-14,3.15527091292e-15,3.66853696401e-15
1.443,9.02325449048e-10,1.98803992721e-09,1.16771602389e-09,4.05812815587e-09,4.29952446752e-14,3.76158195202e-15,6.73182484149e-15
1.4435,1.19501701713e-09,2.65930121149e-09,1.54655433071e-09,5.40093114769e-09,5.42892528646e-14,4.30150901777e-15,1.20870890066e-14
1.444,1.5519011386e-09,3.46947611653e-09,2.00494386691e-09,7.02639122024e-09,6.54644326596e-14,4.63867752404e-15,2.10703240337e-14
1.4445,1.96390781498e-09,4.39199436886e-09,2.52958426799e-09,8.88556553294e-09,7.44794651119e-14,4.61096914542e-15,3.52152490924e-14
1.445,2.40576251734e-09,5.36519877169e-09,3.08700818869e-09,1.08580520544e-08,7.85065924961e-14,4.08614171387e-15,5.53766491755e-14
1.4455,2.8325963527e-09,6.28862597532e-09,3.62030485045e-09,1.27416046331e-08,7.4424500949e-14,3.05470162106e-15,7.99059440577e-14
1.446,3.18270065199e-09,7.03227142965e-09,4.05340823429e-09,1.42684418827e-08,5.98653768189e-14,1.72334326462e-15,9.7761479901e-14
1.4465,3.38990042848e-09,7.46296178535e-09,4.30643226084e-09,1.51593295941e-08,3.45901241477e-14,5.29363296799e-16,4.11027819853e-16
1.447,3.40432097022e-09,7.48339031927e-09,4.32007711637e-09,1.52077899082e-08,1.50101484734e-15,1.27813425e-18,6.77626357803e-21
1.4475,3.21290020234e-09,7.06859292536e-09,4.07917268626e-09,1.43606327039e-08,-3.35720788695e-14,4.8946373619e-16,8.33830346349e-14
1.448,2.8473879039e-09,6.28053531655e-09,3.62185060974e-09,1.27497121078e-08,-6.36359855764e-14,1.93085274792e-15,5.73221754351e-14
1.4485,2.3736820136e-09,5.25069262013e-09,3.02753630063e-09,1.06518316591e-08,-8.31054189309e-14,3.83986154364e-15,3.33998948561e-14
1.449,1.86853495089e-09,4.13843773444e-09,2.39009729344e-09,8.39698578667e-09,-8.97424744742e-14,5.55555269314e-15,2.02326491065e-14
1.4495,1.3968137696e-09,3.08594673767e-09,1.7906586872e-09,6.27334082541e-09,-8.49333787485e-14,6.56688871174e-15,1.89459789545e-14
1.45,9.99104275361e-10,2.18873330114e-09,1.28165733332e-09,4.46942917522e-09,-7.24322018893e-14,6.6986784054e-15,1.22066053554e-14
1.4505,6.90935889936e-10,1.48858525517e-09,8.84605098613e-10,3.06407576875e-09,-5.65611403128e-14,6.08653970361e-15,5.80081365971e-15
1.451,4.69124088119e-10,9.83619669272e-10,5.97040441546e-10,2.04974838995e-09,-4.08347448001e-14,5.02586255842e-15,2.12924601182e-15
1.4515,3.1998509681e-10,6.4540681915e-10,4.02513924359e-10,1.36788226759e-09,-2.73910748299e-14,3.81837676828e-15,6.22752175349e-16
1.452,2.26186517438e-10,4.34997209231e-10,2.79345581871e-10,9.40514913764e-10,-1.70791250672e-14,2.6843549628e-15,1.48025783796e-16
1.4525,1.71154477928e-10,3.14006384963e-10,2.0646074065e-10,6.91613490838e-10,-9.85549339171e-15,1.74279182688e-15,3.14892968471e-17
1.453,1.41244407778e-10,2.50415328697e-10,1.66361568701e-10,5.58017127109e-10,-5.20927514359e-15,1.03120880377e-15,1.67873459816e-17
1.4535,1.26358579761e-10,2.20441435678e-10,1.46039287863e-10,4.92837361975e-10,-2.47853705449e-15,5.37210763123e-16,1.05802885442e-17
1.454,1.19711221309e-10,2.08136744851e-10,1.36726247922e-10,4.6457340683e-10,-1.03318041255e-15,2.25929741705e-16,8.36106222235e-18
1.4545,1.17245096357e-10,2.04031526797e-10,1.33165773733e-10,4.54442103274e-10,-3.51910513182e-16,5.82976551796e-17,6.20282227274e-18
1.455,1.1701060727e-10,2.0364327863e-10,1.32818402134e-10,4.53472255656e-10,-3.3145374654e-17,7.67750084783e-19,4.37577220552e-18
1.4555,1.18663229463e-10,2.06262165953e-10,1.35215823558e-10,4.60141475312e-10,2.27133959554e-16,2.92037784642e-17,5.23551064698e-18
1.456,1.23138352692e-10,2.14163232539e-10,1.41541438896e-10,4.78843823297e-10,6.69636087659e-16,1.29534839554e-16,6.16470579012e-18
1.4565,1.32509419681e-10,2.32257311113e-10,1.54445420399e-10,5.19213955141e-10,1.50698770654e-15,2.96960584401e-16,6.95244643106e-18
1.457,1.50011217986e-10,2.68131214726e-10,1.78069809511e-10,5.96215731879e-10,2.95500136932e-15,5.34654745558e-16,7.24806092966e-18
1.4575,1.80199910246e-10,3.32399091914e-10,2.18244595528e-10,7.30849707512e-10,5.25758934119e-15,8.52235519201e-16,6.5712816048e-18
1.458,2.29212254437e-10,4.39254288964e-10,2.82801216604e-10,9.51277726596e-10,8.70288283641e-15,1.26371023206e-15,1.82882883642e-17
1.4585,3.05057054423e-10,6.07048409264e-10,3.819134343e-10,1.29403430735e-09,1.36252083992e-14,1.78416246279e-15,6.90992537711e-17
1.459,4.17829348747e-10,8.58591558464e-10,5.28312924617e-10,1.80475663812e-09,2.03824149082e-14,2.42388908176e-15,2.3570894043e-16
1.4595,5.79650013486e-10,1.22064796534e-09,7.37111573439e-10,2.53744202158e-09,2.92909429416e-14,3.17843777093e-15,7.28243352665e-16
1.46,8.03981135478e-10,1.72180087873e-09,1.02478443439e-09,3.55061095644e-09,4.04945502765e-14,4.01352029258e-15,2.02498133821e-15
1.4605,1.10377916392e-09,2.38757468439e-09,1.40665306888e-09,4.89806550545e-09,5.37432258487e-14,4.84573573658e-15,4.98630677763e-15
1.461,1.48779272312e-09,3.23166524065e-09,1.89210669174e-09,6.61163825966e-09,6.80801812186e-14,5.52589024999e-15,1.05751961821e-14
1.4615,1.95446380864e-09,4.24290305337e-09,2.47708238393e-09,8.67453658205e-09,8.14997377287e-14,5.84093458574e-15,1.85065687547e-14
1.462,2.48373444663e-09,5.36985137067e-09,3.13447938948e-09,1.09881615179e-08,9.07595956089e-14,5.56089041159e-15,2.50400625256e-14
1.4625,3.02918690055e-09,6.50893790601e-09,3.80565962214e-09,1.33438806335e-08,9.16691167601e-14,4.55204531413e-15,4.05903406047e-14
1.463,3.51604114488e-09,7.50619174243e-09,4.39941666179e-09,1.5421732648e-08,8.01864925748e-14,2.93683132746e-15,6.19912446571e-14
1.4635,3.85222369707e-09,8.18262935788e-09,4.80605121307e-09,1.68409597578e-08,5.43191629575e-14,1.20148926464e-15,8.12613424629e-14
1.464,3.95542760308e-09,8.38410686575e-09,4.9289209766e-09,1.72684715969e-08,1.6082513399e-14,1.00600927143e-16,8.5786521116e-14
1.4645,3.78716270454e-09,8.03900566769e-09,4.72298522904e-09,1.65491259934e-08,-2.78821297444e-14,2.98945929194e-16,7.32359289044e-14
1.465,3.37372346455e-09,7.19369945089e-09,4.21851178807e-09,1.47858685261e-08,-6.8098427338e-14,1.93602222378e-15,4.9226844389e-14
1.4655,2.7981156489e-09,6.0021461907e-09,3.5126446088e-09,1.2312814969e-08,-9.5934558137e-14,4.46395543627e-15,2.89514506119e-14
1.466,2.16712241925e-09,4.67264087951e-09,2.73270049103e-09,9.57236368537e-09,-1.07033305866e-13,6.93480057837e-15,5.00055827638e-14
1.4665,1.57459525139e-09,3.40079560017e-09,1.99356921881e-09,6.96886617497e-09,-1.02413286861e-13,8.52154615503e-15,4.88391472446e-14
1.467,1.07982857099e-09,2.32149718449e-09,1.37066126161e-09,4.77190894669e-09,-8.6948195339e-14,8.87951659918e-15,3.11057061185e-14
1.4675,7.05113412324e-10,1.49458392666e-09,8.94752984365e-10,3.0943918171e-09,-6.66639452431e-14,8.15829265762e-15,1.39924303291e-14
1.468,4.45281800791e-10,9.17931065689e-10,5.61974155031e-10,1.92514725823e-09,-4.6539226677e-14,6.77610922362e-15,4.6636482111e-15
1.4685,2.80285686251e-10,5.52218637136e-10,3.48752230399e-10,1.18123216022e-09,-2.95658883815e-14,5.17236019584e-15,1.18118575088e-15
1.469,1.8543776899e-10,3.44193826761e-10,2.24731165779e-10,7.54349558845e-10,-1.68676427978e-14,3.66496650868e-15,2.28204228517e-16
1.4695,1.37719569468e-10,2.42347045164e-10,1.61075183389e-10,5.41135910128e-10,-8.30762464215e-15,2.41973475773e-15,3.95335687472e-17
1.47,1.1864496141e-10,2.04647970992e-10,1.34407120001e-10,4.57698409273e-10,-3.1260902014e-15,1.48296237038e-15,2.99959777611e-17
1.4705,1.14857550086e-10,2.00582899e-10,1.27750049767e-10,4.43190930645e-10,-3.98715739606e-16,8.30508978446e-16,3.74473265981e-17
1.471,1.1755249042e-10,2.10069701834e-10,1.29874433988e-10,4.5749774719e-10,7.12233883095e-16,4.08716015032e-16,3.93548447953e-17
1.4715,1.21472507086e-10,2.21185685417e-10,1.34049722379e-10,4.76708937255e-10,8.6230829203e-16,1.60065957963e-16,3.54872923582e-17
1.472,1.23904820271e-10,2.27833219926e-10,1.36778065693e-10,4.88516661652e-10,5.19989957884e-16,3.577237019e-17,2.75641461695e-17
1.4725,1.23869644381e-10,2.27859225997e-10,1.36768044283e-10,4.88496917474e-10,2.81515190022e-18,2.81246692419e-22,1.21891429242e-16
1.473,1.21563088778e-10,2.21769397844e-10,1.34229941402e-10,4.77561982886e-10,-4.74919425829e-16,2.97810867064e-17,1.08928437017e-17
