B_t,modulation_frequency_hz,amplitude
0.00483280590095,677025.323404,4.35691733607e-09
0.00483280590095,685488.139946,4.20715717883e-09
0.00483280590095,693950.956489,4.06382128852e-09
0.00483280590095,702413.773032,3.92625471965e-09
0.00483280590095,710876.589574,3.79426556818e-09
0.00483280590095,719339.406117,3.66761560446e-09
0.00483280590095,727802.222659,3.54606890875e-09
0.00483280590095,736265.039202,3.42940535107e-09
0.00483280590095,744727.855744,3.31741167719e-09
0.00483280590095,753190.672287,3.20986825597e-09
0.00483280590095,761653.488829,3.10658694237e-09
0.00483280590095,770116.305372,3.00737043236e-09
0.00483280590095,778579.121915,2.91203944304e-09
0.00483280590095,787041.938457,2.82041779543e-09
0.00483280590095,795504.755,2.73234018084e-09
0.00483280590095,803967.571542,2.64764737996e-09
0.00483280590095,812430.388085,2.56618850636e-09
0.00483280590095,820893.204627,2.48781911067e-09
0.00483280590095,829356.02117,2.41240209621e-09
0.00483280590095,837818.837712,2.33980690489e-09
0.00483280590095,846281.654255,2.26990819509e-09
0.00483280590095,854744.470797,2.20258918876e-09
0.00483280590095,863207.28734,2.13773569708e-09
0.00483280590095,871670.103883,2.07524117636e-09
0.00483280590095,880132.920425,2.01500306878e-09
0.00483280590095,888595.736968,1.95692455159e-09
0.00483280590095,897058.55351,1.9009126645e-09
0.00483280590095,905521.370053,1.84688002048e-09
0.00483280590095,913984.186595,1.79474196203e-09
0.00483280590095,922447.003138,1.74441919206e-09
0.00483280590095,930909.81968,1.69583547116e-09
0.00483280590095,939372.636223,1.64891849794e-09
0.00483280590095,947835.452766,1.60359907482e-09
0.00483280590095,956298.269308,1.55981167489e-09
0.00483280590095,964761.085851,1.51749362402e-09
0.00483280590095,973223.902393,1.47658502261e-09
0.00483280590095,981686.718936,1.43702907807e-09
0.00483280590095,990149.535478,1.39877148177e-09
0.00483280590095,998612.352021,1.3617603482e-09
0.00483280590095,1007075.16856,1.32594634677e-09
0.00483280590095,1015537.98511,1.29128240664e-09
0.00483280590095,1024000.80165,1.257723156e-09
0.00483280590095,1032463.61819,1.22522594387e-09
0.00483280590095,1040926.43473,1.19374955219e-09
0.00483280590095,1049389.25128,1.16325464263e-09
0.00483280590095,1057852.06782,1.13370415934e-09
0.00483280590095,1066314.88436,1.10506175268e-09
0.00483280590095,1074777.7009,1.07729353747e-09
0.00483280590095,1083240.51745,1.0503663716e-09
0.00483280590095,1091703.33399,1.0242494916e-09
0.00483280590095,1100166.15053,9.98912340579e-10
0.00483280590095,1108628.96707,9.74326542555e-10
0.00483280590095,1117091.78362,9.50464575678e-10
0.00483280590095,1125554.60016,9.27299951878e-10
0.00483280590095,1134017.4167,9.04807915302e-10
0.00483280590095,1142480.23324,8.8296359972e-10
0.00483280590095,1150943.04979,8.61744736578e-10
0.00483280590095,1159405.86633,8.41128389173e-10
0.00483280590095,1167868.68287,8.21093672383e-10
0.00483280590095,1176331.49941,8.01620249442e-10
0.00483280590095,1184794.31596,7.82688277038e-10
0.00483280590095,1193257.1325,7.64279222716e-10
0.00483280590095,1201719.94904,7.4637493528e-10
0.00483280590095,1210182.76558,7.28958147455e-10
0.00483280590095,1218645.58213,7.12012251166e-10
0.00483280590095,1227108.39867,6.9552130722e-10
0.00483280590095,1235571.21521,6.79469917878e-10
0.00483280590095,1244034.03175,6.63843246604e-10
0.00483280590095,1252496.8483,6.48627713695e-10
0.00483280590095,1260959.66484,6.33808660414e-10
0.00483280590095,1269422.48138,6.19374000209e-10
0.00483280590095,1277885.29792,6.05310562607e-10
0.00483280590095,1286348.11447,5.91606364416e-10
0.00483280590095,1294810.93101,5.78249683172e-10
0.00483280590095,1303273.74755,5.6522962773e-10
0.00483280590095,1311736.5641,5.52534658757e-10
0.00483280590095,1320199.38064,5.40155109786e-10
0.00483280590095,1328662.19718,5.28080581468e-10
0.00483280590095,1337125.01372,5.16301352297e-10
0.00483280590095,1345587.83027,5.04808328467e-10
0.00483280590095,1354050.64681,4.93592281062e-10
0.00483280590095,1362513.46335,4.82644711352e-10
0.00483280590095,1370976.27989,4.71957315215e-10
0.00483280590095,1379439.09644,4.61521774612e-10
0.00483280590095,1387901.91298,4.51330499826e-10
0.00483280590095,1396364.72952,4.41376035869e-10
0.00483280590095,1404827.54606,4.3165100555e-10
0.00483280590095,1413290.36261,4.22148422181e-10
0.00483280590095,1421753.17915,4.12861634067e-10
0.00483280590095,1430215.99569,4.03783962004e-10
0.00483280590095,1438678.81223,3.94909301547e-10
0.00483280590095,1447141.62878,3.86231185779e-10
0.00483280590095,1455604.44532,3.77744243958e-10
0.00483280590095,1464067.26186,3.69442380731e-10
0.00483280590095,1472530.0784,3.61320176536e-10
0.00483280590095,1480992.89495,3.53372209784e-10
0.00483280590095,1489455.71149,3.45593869856e-10
0.00483280590095,1497918.52803,3.37979285391e-10
0.00483280590095,1506381.34457,3.30524148194e-10
0.00483280590095,1514844.16112,3.23223970663e-10
0.00483280590095,1523306.97766,3.16073683044e-10
0.00483280590095,1531769.7942,3.09069209462e-10
0.00483280590095,1540232.61074,3.0220646179e-10
0.00483280590095,1548695.42729,2.95480811255e-10
0.00483280590095,1557158.24383,2.8888877488e-10
0.00483280590095,1565621.06037,2.82426166058e-10
0.00483280590095,1574083.87691,2.76089454629e-10
0.00483280590095,1582546.69346,2.6987467879e-10
0.00483280590095,1591009.51,2.63778687865e-10
0.00483280590095,1599472.32654,2.57797764866e-10
0.00483280590095,1607935.14308,2.51928647348e-10
0.00483280590095,1616397.95963,2.46168370287e-10
0.00483280590095,1624860.77617,2.40512989669e-10
0.00483280590095,1633323.59271,2.34960595654e-10
0.00483280590095,1641786.40925,2.29507566274e-10
0.00483280590095,1650249.2258,2.24150601118e-10
0.00483280590095,1658712.04234,2.1888806416e-10
0.00483280590095,1667174.85888,2.13716044642e-10
0.00483280590095,1675637.67542,2.08632627325e-10
0.00483280590095,1684100.49197,2.03634999381e-10
0.00483280590095,1692563.30851,1.9872069409e-10
0.00483280590095,1701026.12505,1.9388706862e-10
0.00483280590095,1709488.94159,1.89132162382e-10
0.00483280590095,1717951.75814,1.84453096866e-10
0.00483280590095,1726414.57468,1.79848193705e-10
0.00483280590095,1734877.39122,1.75314929646e-10
0.00483280590095,1743340.20777,1.70851039652e-10
0.00483280590095,1751803.02431,1.66454793672e-10
0.00483280590095,1760265.84085,1.6212373958e-10
0.00483280590095,1768728.65739,1.57856512571e-10
0.00483280590095,1777191.47394,1.53650186092e-10
0.00483280590095,1785654.29048,1.49503893639e-10
0.00483280590095,1794117.10702,1.45415140541e-10
0.00483280590095,1802579.92356,1.41382159854e-10
0.00483280590095,1811042.74011,1.37403555334e-10
0.00483280590095,1819505.55665,1.33477237213e-10
0.00483280590095,1827968.37319,1.29601569356e-10
0.00483280590095,1836431.18973,1.25774951046e-10
0.00483280590095,1844894.00628,1.21995733194e-10
0.00483280590095,1853356.82282,1.18262654958e-10
0.00483280590095,1861819.63936,1.1457334077e-10
0.00483280590095,1870282.4559,1.10927093427e-10
0.00483280590095,1878745.27245,1.07322043323e-10
0.00483280590095,1887208.08899,1.03756651046e-10
0.00483280590095,1895670.90553,1.00229856913e-10
0.00483280590095,1904133.72207,9.67396523667e-11
0.00483280590095,1912596.53862,9.32852228346e-11
0.00483280590095,1921059.35516,8.98648673786e-11
0.00483280590095,1929522.1717,8.64775513238e-11
0.00483280590095,1937984.98824,8.31213713101e-11
0.00483280590095,1946447.80479,7.97957160588e-11
0.00483280590095,1954910.62133,7.64988936283e-11
0.00483280590095,1963373.43787,7.32298334318e-11
0.00483280590095,1971836.25441,6.99871433015e-11
0.00483280590095,1980299.07096,6.67697957366e-11
0.00483280590095,1988761.8875,6.35763622863e-11
0.00483280590095,1997224.70404,6.04060162648e-11
0.00483280590095,2005687.52058,5.72570664559e-11
0.00483280590095,2014150.33713,5.41289633581e-11
0.00483280590095,2022613.15367,5.10201020547e-11
0.00483280590095,2031075.97021,4.79297263895e-11
0.00483280590095,2039538.78675,4.48564618062e-11
0.00483280590095,2048001.6033,4.17993656e-11
0.00483280590095,2056464.41984,3.87575966354e-11
0.00483280590095,2064927.23638,3.57297815569e-11
0.00483280590095,2073390.05292,3.27149621551e-11
0.00483280590095,2081852.86947,2.97128683716e-11
0.00483280590095,2090315.68601,2.67217610839e-11
0.00483280590095,2098778.50255,2.37413317358e-11
0.00483280590095,2107241.31909,2.07713584883e-11
0.00483280590095,2115704.13564,1.78114369495e-11
0.00483280590095,2124166.95218,1.48619220715e-11
0.00483280590095,2132629.76872,1.19255096922e-11
0.00483280590095,2141092.58526,9.00842388666e-12
0.00483280590095,2149555.40181,6.13134892317e-12
0.00483280590095,2158018.21835,3.3888035104e-12
0.00483280590095,2166481.03489,1.66879921085e-12
0.00562160688444,0,0.00175821004449
0.00562160688444,8462.81654255,0.00456909724154
0.00562160688444,16925.6330851,0.000961883882692
0.00562160688444,25388.4496276,0.0100753608698
0.00562160688444,33851.2661702,0.03316936755
0.00562160688444,42314.0827127,0.026591287063
0.00562160688444,50776.8992553,0.0134278850831
0.00562160688444,59239.7157978,0.0130021256797
0.00562160688444,67702.5323404,0.00469813538007
0.00562160688444,76165.3488829,0.00262332987626
0.00562160688444,84628.1654255,0.0161581129505
0.00562160688444,93090.981968,0.0546669682929
0.00562160688444,101553.798511,0.0411771670273
0.00562160688444,110016.615053,0.0278996756053
0.00562160688444,118479.431596,0.0382052221323
0.00562160688444,126942.248138,0.0549783359429
0.00562160688444,135405.064681,0.0658178481616
0.00562160688444,143867.881223,0.0208133189585
0.00562160688444,152330.697766,0.0207379650138
0.00562160688444,160793.514308,0.0276725786471
0.00562160688444,169256.330851,0.0104258027691
0.00562160688444,177719.147394,0.000879500861193
0.00562160688444,186181.963936,0.000477345820037
0.00562160688444,194644.780479,0.0014332160745
0.00562160688444,203107.597021,0.00126341357678
0.00562160688444,211570.413564,0.00151708704492
0.00562160688444,220033.230106,0.0148208621546
0.00562160688444,228496.046649,0.0321310292113
0.00562160688444,236958.863191,0.0134686050307
0.00562160688444,245421.679734,0.00617239232259
0.00562160688444,253884.496276,0.00977273693273
0.00562160688444,262347.312819,0.0156336239419
0.00562160688444,270810.129362,0.00615921605309
0.00562160688444,279272.945904,0.000703537604862
0.00562160688444,287735.762447,0.000792507138164
0.00562160688444,296198.578989,0.000769902964229
0.00562160688444,304661.395532,0.00019688791894
0.00562160688444,313124.212074,8.52633319216e-05
0.00562160688444,321587.028617,0.000229847363939
0.00562160688444,330049.845159,0.000661680483557
0.00562160688444,338512.661702,0.000652127262896
0.00562160688444,346975.478245,0.000399489747886
0.00562160688444,355438.294787,0.000232111018644
0.00562160688444,363901.11133,0.000585295572882
0.00562160688444,372363.927872,0.000288339505356
0.00562160688444,380826.744415,0.000233926486972
0.00562160688444,389289.560957,0.000176517286614
0.00562160688444,397752.3775,0.000397593721841
0.00562160688444,406215.194042,0.000195636806323
0.00562160688444,414678.010585,3.45719194257e-05
0.00562160688444,423140.827127,8.18347771444e-06
0.00562160688444,431603.64367,7.16011315792e-06
0.00562160688444,440066.460213,6.10267599825e-06
0.00562160688444,448529.276755,1.82244509405e-05
0.00562160688444,456992.093298,4.5482080679e-05
0.00562160688444,465454.90984,0.000182547153659
0.00562160688444,473917.726383,0.000152767410942
0.00562160688444,482380.542925,0.00011769201349
0.00562160688444,490843.359468,0.00024846534522
0.00562160688444,499306.17601,8.49197570842e-05
0.00562160688444,507768.992553,6.18789145076e-05
0.00562160688444,516231.809096,1.30151240006e-05
0.00562160688444,524694.625638,8.3118973851e-06
0.00562160688444,533157.442181,4.90920435274e-06
0.00562160688444,541620.258723,1.97621689399e-06
0.00562160688444,550083.075266,4.13475418742e-07
0.00562160688444,558545.891808,6.10682496837e-07
0.00562160688444,567008.708351,3.13542892843e-06
0.00562160688444,575471.524893,3.48170206795e-06
0.00562160688444,583934.341436,3.02926503774e-06
0.00562160688444,592397.157978,2.50798413132e-07
0.00562160688444,600859.974521,3.52937122928e-06
0.00562160688444,609322.791064,6.09413355779e-06
0.00562160688444,617785.607606,4.3750052319e-06
0.00562160688444,626248.424149,1.85808816974e-06
0.00562160688444,634711.240691,1.99296832333e-06
0.00562160688444,643174.057234,1.61970340426e-06
0.00562160688444,651636.873776,3.18894957355e-07
0.00562160688444,660099.690319,1.79473959511e-07
0.00562160688444,668562.506861,1.28268460517e-07
0.00562160688444,677025.323404,1.21802837301e-07
0.00562160688444,685488.139946,1.75122849323e-07
0.00562160688444,693950.956489,1.25046226344e-07
0.00562160688444,702413.773032,3.03366406513e-07
0.00562160688444,710876.589574,6.48794155954e-07
0.00562160688444,719339.406117,4.89579479377e-07
0.00562160688444,727802.222659,1.47220736452e-06
0.00562160688444,736265.039202,1.05864225358e-06
0.00562160688444,744727.855744,1.69971487064e-07
0.00562160688444,753190.672287,3.15938250008e-08
0.00562160688444,761653.488829,9.26649469529e-08
0.00562160688444,770116.305372,6.96691479771e-08
0.00562160688444,778579.121915,6.80589814112e-08
0.00562160688444,787041.938457,6.83419409563e-08
0.00562160688444,795504.755,6.486869076e-08
0.00562160688444,803967.571542,5.55938036569e-08
0.00562160688444,812430.388085,6.81405054297e-08
0.00562160688444,820893.204627,4.93406934828e-08
0.00562160688444,829356.02117,5.79893892489e-08
0.00562160688444,837818.837712,5.9831791896e-08
0.00562160688444,846281.654255,3.59497726473e-08
0.00562160688444,854744.470797,7.24145704462e-08
0.00562160688444,863207.28734,3.77658732063e-08
0.00562160688444,871670.103883,4.95399097795e-08
0.00562160688444,880132.920425,4.43954666829e-08
0.00562160688444,888595.736968,4.14954559311e-08
0.00562160688444,897058.55351,4.06864233522e-08
0.00562160688444,905521.370053,3.95403340056e-08
0.00562160688444,913984.186595,3.81430436497e-08
0.00562160688444,922447.003138,3.67828988825e-08
0.00562160688444,930909.81968,3.56488288077e-08
0.00562160688444,939372.636223,3.4844838013e-08
0.00562160688444,947835.452766,3.24773826336e-08
0.00562160688444,956298.269308,3.19538599855e-08
0.00562160688444,964761.085851,3.43162992686e-08
0.00562160688444,973223.902393,2.64301698084e-08
0.00562160688444,981686.718936,2.97492952189e-08
0.00562160688444,990149.535478,2.84055506283e-08
0.00562160688444,998612.352021,2.72865519824e-08
0.00562160688444,1007075.16856,2.62937081183e-08
0.00562160688444,1015537.98511,2.54918786014e-08
0.00562160688444,1024000.80165,2.46569859515e-08
0.00562160688444,1032463.61819,2.38731554268e-08
0.00562160688444,1040926.43473,2.31212882585e-08
0.00562160688444,1049389.25128,2.2382541883e-08
0.00562160688444,1057852.06782,2.16874814903e-08
0.00562160688444,1066314.88436,2.10021127956e-08
0.00562160688444,1074777.7009,2.03396734055e-08
0.00562160688444,1083240.51745,1.97747846997e-08
0.00562160688444,1091703.33399,1.9038191545e-08
0.00562160688444,1100166.15053,1.85473767699e-08
0.00562160688444,1108628.96707,1.79503433083e-08
0.00562160688444,1117091.78362,1.73960927876e-08
0.00562160688444,1125554.60016,1.6875633519e-08
0.00562160688444,1134017.4167,1.63599231712e-08
0.00562160688444,1142480.23324,1.58634491496e-08
0.00562160688444,1150943.04979,1.53841344072e-08
0.00562160688444,1159405.86633,1.49205542485e-08
0.00562160688444,1167868.68287,1.44721505644e-08
0.00562160688444,1176331.49941,1.40379694764e-08
0.00562160688444,1184794.31596,1.36183782839e-08
0.00562160688444,1193257.1325,1.3212579788e-08
0.00562160688444,1201719.94904,1.28137975755e-08
0.00562160688444,1210182.76558,1.24430087535e-08
0.00562160688444,1218645.58213,1.20664558665e-08
0.00562160688444,1227108.39867,1.17103605222e-08
0.00562160688444,1235571.21521,1.13638309954e-08
0.00562160688444,1244034.03175,1.10283946348e-08
0.00562160688444,1252496.8483,1.07028402322e-08
0.00562160688444,1260959.66484,1.03873528763e-08
0.00562160688444,1269422.48138,1.00814191942e-08
0.00562160688444,1277885.29792,9.78472673926e-09
0.00562160688444,1286348.11447,9.49694340778e-09
0.00562160688444,1294810.93101,9.21779043355e-09
0.00562160688444,1303273.74755,8.94690623282e-09
0.00562160688444,1311736.5641,8.68407039224e-09
0.00562160688444,1320199.38064,8.42890666018e-09
0.00562160688444,1328662.19718,8.18138193037e-09
0.00562160688444,1337125.01372,7.94092875979e-09
0.00562160688444,1345587.83027,7.7075036765e-09
0.00562160688444,1354050.64681,7.48086616432e-09
0.00562160688444,1362513.46335,7.26071773298e-09
0.00562160688444,1370976.27989,7.0469073824e-09
0.00562160688444,1379439.09644,6.83920404762e-09
0.00562160688444,1387901.91298,6.63741331414e-09
