dimensionless_reaction_q,photon_massweighted_Q,potential_ev
-0.988,10.5,0.603104457517
-0.962,10.5,0.636251723803
-0.936,10.5,0.679500106676
-0.91,10.5,0.732044180454
-0.884,10.5,0.79310058591
-0.858,10.5,0.861908030275
-0.832,10.5,0.937727287235
-0.806,10.5,1.01984119694
-0.78,10.5,1.10755466598
-0.754,10.5,1.20019466742
-0.728,10.5,1.29711024078
-0.702,10.5,1.39767249203
-0.676,10.5,1.5012745936
-0.65,10.5,1.60733178438
-0.624,10.5,1.71528136971
-0.598,10.5,1.82458272139
-0.572,10.5,1.93471727769
-0.546,10.5,2.04518854331
-0.52,10.5,2.15552208943
-0.494,10.5,2.26526555367
-0.468,10.5,2.37398864014
-0.442,10.5,2.48128311936
-0.416,10.5,2.58676282835
-0.39,10.5,2.69006367055
-0.364,10.5,2.79084361589
-0.338,10.5,2.88878270073
-0.312,10.5,2.98358302791
-0.286,10.5,3.07496876671
-0.26,10.5,3.16268615287
-0.234,10.5,3.2465034886
-0.208,10.5,3.32621114256
-0.182,10.5,3.40162154985
-0.156,10.5,3.47256921205
-0.13,10.5,3.5389106972
-0.104,10.5,3.60052463976
-0.078,10.5,3.6573117407
-0.052,10.5,3.7091947674
-0.026,10.5,3.75611855373
0,10.5,3.79805
0.026,10.5,3.83497807298
0.052,10.5,3.8669138059
0.078,10.5,3.89389029845
0.104,10.5,3.91596271676
0.13,10.5,3.93320829344
0.156,10.5,3.94572632755
0.182,10.5,3.9536381846
0.208,10.5,3.95708729655
0.234,10.5,3.95623916185
0.26,10.5,3.95128134537
0.286,10.5,3.94242347845
0.312,10.5,3.9298972589
0.338,10.5,3.91395645097
0.364,10.5,3.89487688538
0.39,10.5,3.87295645929
0.416,10.5,3.84851513634
0.442,10.5,3.8218949466
0.468,10.5,3.79345998663
0.494,10.5,3.76359641941
0.52,10.5,3.73271247441
0.546,10.5,3.70123844754
0.572,10.5,3.66962670117
0.598,10.5,3.63835166413
0.624,10.5,3.6079098317
0.65,10.5,3.57881976562
0.676,10.5,3.55162209409
0.702,10.5,3.52687951177
0.728,10.5,3.50517677977
0.754,10.5,3.48712072566
0.78,10.5,3.47334024346
0.806,10.5,3.46448629367
0.832,10.5,3.46123190322
0.858,10.5,3.46427216551
0.884,10.5,3.47432424039
0.91,10.5,3.49212735419
0.936,10.5,3.51844279966
0.962,10.5,3.55405393603
0.988,10.5,3.599766189
1.014,10.5,3.65640705069
1.04,10.5,3.72482607971
1.066,10.5,3.80589490111
1.092,10.5,3.90050720641
1.118,10.5,4.00957875356
1.144,10.5,4.13404736701
1.17,10.5,4.27487293763
1.196,10.5,4.43303742277
1.222,10.5,4.60954484621
1.248,10.5,4.80542129822
1.274,10.5,5.02171493551
1.3,10.5,5.25949598124
-1.3,10.8,1.36370979073
-1.274,10.8,1.20591482881
-1.248,10.8,1.06960727533
-1.222,10.8,0.953716907132
-1.196,10.8,0.857195567499
-1.17,10.8,0.779017166175
-1.144,10.8,0.718177679365
-1.118,10.8,0.673695149728
-1.092,10.8,0.644609686379
-1.066,10.8,0.629983464894
-1.04,10.8,0.628900727303
-1.014,10.8,0.640467782093
-0.988,10.8,0.66381300421
-0.962,10.8,0.698086835056
-0.936,10.8,0.742461782491
-0.91,10.8,0.79613242083
-0.884,10.8,0.858315390846
-0.858,10.8,0.928249399771
-0.832,10.8,1.00519522129
-0.806,10.8,1.08843569555
-0.78,10.8,1.17727572916
-0.754,10.8,1.27104229516
-0.728,10.8,1.36908443308
-0.702,10.8,1.47077324889
-0.676,10.8,1.57550191503
-0.65,10.8,1.68268567036
-0.624,10.8,1.79176182025
-0.598,10.8,1.9021897365
-0.572,10.8,2.01345085735
-0.546,10.8,2.12504868753
-0.52,10.8,2.23650879821
-0.494,10.8,2.34737882702
-0.468,10.8,2.45722847805
-0.442,10.8,2.56564952183
-0.416,10.8,2.67225579537
-0.39,10.8,2.77668320214
-0.364,10.8,2.87858971204
-0.338,10.8,2.97765536144
-0.312,10.8,3.07358225318
-0.286,10.8,3.16609455654
-0.26,10.8,3.25493850727
-0.234,10.8,3.33988240756
-0.208,10.8,3.42071662607
-0.182,10.8,3.49725359793
-0.156,10.8,3.56932782469
-0.13,10.8,3.63679587439
-0.104,10.8,3.69953638152
-0.078,10.8,3.75745004702
-0.052,10.8,3.81045963828
-0.026,10.8,3.85850998917
0,10.8,3.901568
0.026,10.8,3.93962263754
0.052,10.8,3.97268493502
0.078,10.8,4.00078799213
0.104,10.8,4.023986975
0.13,10.8,4.04235911625
0.156,10.8,4.05600371492
0.182,10.8,4.06504213652
0.208,10.8,4.06961781304
0.234,10.8,4.0698962429
0.26,10.8,4.06606499097
0.286,10.8,4.05833368862
0.312,10.8,4.04693403363
0.338,10.8,4.03211979026
0.364,10.8,4.01416678923
0.39,10.8,3.9933729277
0.416,10.8,3.97005816931
0.442,10.8,3.94456454413
0.468,10.8,3.91725614872
0.494,10.8,3.88851914607
0.52,10.8,3.85876176563
0.546,10.8,3.82841430332
0.572,10.8,3.79792912151
0.598,10.8,3.76778064903
0.624,10.8,3.73846538115
0.65,10.8,3.71050187964
0.676,10.8,3.68443077267
0.702,10.8,3.66081475491
0.728,10.8,3.64023858747
0.754,10.8,3.62330909792
0.78,10.8,3.61065518028
0.806,10.8,3.60292779505
0.832,10.8,3.60079996916
0.858,10.8,3.60496679601
0.884,10.8,3.61614543546
0.91,10.8,3.63507511381
0.936,10.8,3.66251712384
0.962,10.8,3.69925482478
0.988,10.8,3.7460936423
1.014,10.8,3.80386106856
1.04,10.8,3.87340666214
1.066,10.8,3.9556020481
1.092,10.8,4.05134091796
1.118,10.8,4.16153902968
1.144,10.8,4.28713420768
1.17,10.8,4.42908634286
1.196,10.8,4.58837739256
1.222,10.8,4.76601138056
1.248,10.8,4.96301439713
1.274,10.8,5.18043459898
1.3,10.8,5.41934220927
-1.3,11.1,1.41381556269
-1.274,11.1,1.25714716533
-1.248,11.1,1.12196617642
-1.222,11.1,1.00720237278
-1.196,11.1,0.911807597706
-1.17,11.1,0.834755760944
-1.144,11.1,0.775042838694
-1.118,11.1,0.731686873617
-1.092,11.1,0.70372797483
-1.066,11.1,0.690228317905
-1.04,11.1,0.690272144874
-1.014,11.1,0.702965764225
-0.988,11.1,0.727437550903
-0.962,11.1,0.76283794631
-0.936,11.1,0.808339458305
-0.91,11.1,0.863136661205
-0.884,11.1,0.926446195782
-0.858,11.1,0.997506769268
-0.832,11.1,1.07557915535
-0.806,11.1,1.15994619417
-0.78,11.1,1.24991279234
-0.754,11.1,1.3448059229
-0.728,11.1,1.44397462538
-0.702,11.1,1.54679000576
-0.676,11.1,1.65264523645
-0.65,11.1,1.76095555635
-0.624,11.1,1.8711582708
-0.598,11.1,1.9827127516
-0.572,11.1,2.09510043702
-0.546,11.1,2.20782483176
-0.52,11.1,2.320411507
-0.494,11.1,2.43240810037
-0.468,11.1,2.54338431595
-0.442,11.1,2.6529319243
-0.416,11.1,2.7606647624
-0.39,11.1,2.86621873373
-0.364,11.1,2.96925180819
-0.338,11.1,3.06944402215
-0.312,11.1,3.16649747845
-0.286,11.1,3.26013634637
-0.26,11.1,3.35010686166
-0.234,11.1,3.43617732651
-0.208,11.1,3.51813810959
-0.182,11.1,3.595801646
-0.156,11.1,3.66900243733
-0.13,11.1,3.73759705159
-0.104,11.1,3.80146412328
-0.078,11.1,3.86050435333
-0.052,11.1,3.91464050916
-0.026,11.1,3.96381742461
0,11.1,4.008002
0.026,11.1,4.0471832021
0.052,11.1,4.08137206414
0.078,11.1,4.11060168581
0.104,11.1,4.13492723325
0.13,11.1,4.15442593905
0.156,11.1,4.16919710228
0.182,11.1,4.17936208845
0.208,11.1,4.18506432953
0.234,11.1,4.18646932394
0.26,11.1,4.18376463658
0.286,11.1,4.17715989879
0.312,11.1,4.16688680836
0.338,11.1,4.15319912955
0.364,11.1,4.13637269308
0.39,11.1,4.11670539611
0.416,11.1,4.09451720228
0.442,11.1,4.07015014167
0.468,11.1,4.04396831081
0.494,11.1,4.01635787272
0.52,11.1,3.98772705684
0.546,11.1,3.95850615909
0.572,11.1,3.92914754185
0.598,11.1,3.90012563392
0.624,11.1,3.87193693061
0.65,11.1,3.84509999365
0.676,11.1,3.82015545125
0.702,11.1,3.79766599805
0.728,11.1,3.77821639517
0.754,11.1,3.76241347018
0.78,11.1,3.7508861171
0.806,11.1,3.74428529643
0.832,11.1,3.7432840351
0.858,11.1,3.74857742651
0.884,11.1,3.76088263052
0.91,11.1,3.78093887344
0.936,11.1,3.80950744803
0.962,11.1,3.84737171352
0.988,11.1,3.89533709561
1.014,11.1,3.95423108642
1.04,11.1,4.02490324457
1.066,11.1,4.10822519509
1.092,11.1,4.20509062951
1.118,11.1,4.31641530579
1.144,11.1,4.44313704835
1.17,11.1,4.5862157481
1.196,11.1,4.74663336235
1.222,11.1,4.92539391492
1.248,11.1,5.12352349605
1.274,11.1,5.34207026245
1.3,11.1,5.58210443731
-1.3,11.4,1.46683733466
-1.274,11.4,1.31129550186
-1.248,11.4,1.1772410775
-1.222,11.4,1.06360383843
-1.196,11.4,0.969335627914
-1.17,11.4,0.893410355712
-1.144,11.4,0.834823998023
-1.118,11.4,0.792594597507
-1.092,11.4,0.76576226328
-1.066,11.4,0.753389170916
-1.04,11.4,0.754559562446
-1.014,11.4,0.768379746358
-0.988,11.4,0.793978097597
-0.962,11.4,0.830505057564
-0.936,11.4,0.87713313412
-0.91,11.4,0.93305690158
-0.884,11.4,0.997493000718
-0.858,11.4,1.06968013876
-0.832,11.4,1.14887908941
-0.806,11.4,1.23437269279
-0.78,11.4,1.32546585551
-0.754,11.4,1.42148555064
-0.728,11.4,1.52178081768
-0.702,11.4,1.62572276262
-0.676,11.4,1.73270455787
-0.65,11.4,1.84214144233
-0.624,11.4,1.95347072134
-0.598,11.4,2.0661517667
-0.572,11.4,2.17966601668
-0.546,11.4,2.29351697598
-0.52,11.4,2.40723021578
-0.494,11.4,2.52035337371
-0.468,11.4,2.63245615386
-0.442,11.4,2.74313032677
-0.416,11.4,2.85198972943
-0.39,11.4,2.95867026532
-0.364,11.4,3.06282990434
-0.338,11.4,3.16414868286
-0.312,11.4,3.26232870372
-0.286,11.4,3.3570941362
-0.26,11.4,3.44819121605
-0.234,11.4,3.53538824546
-0.208,11.4,3.6184755931
-0.182,11.4,3.69726569408
-0.156,11.4,3.77159304996
-0.13,11.4,3.84131422879
-0.104,11.4,3.90630786503
-0.078,11.4,3.96647465965
-0.052,11.4,4.02173738004
-0.026,11.4,4.07204086005
0,11.4,4.117352
0.026,11.4,4.15765976666
0.052,11.4,4.19297519327
0.078,11.4,4.22333137949
0.104,11.4,4.24878349149
0.13,11.4,4.26940876185
0.156,11.4,4.28530648964
0.182,11.4,4.29659804037
0.208,11.4,4.30342684601
0.234,11.4,4.30595840499
0.26,11.4,4.30438028219
0.286,11.4,4.29890210895
0.312,11.4,4.28975558309
0.338,11.4,4.27719446884
0.364,11.4,4.26149459693
0.39,11.4,4.24295386452
0.416,11.4,4.22189223525
0.442,11.4,4.1986517392
0.468,11.4,4.17359647291
0.494,11.4,4.14711259937
0.52,11.4,4.11960834806
0.546,11.4,4.09151401487
0.572,11.4,4.06328196218
0.598,11.4,4.03538661882
0.624,11.4,4.00832448007
0.65,11.4,3.98261410767
0.676,11.4,3.95879612983
0.702,11.4,3.93743324119
0.728,11.4,3.91911020287
0.754,11.4,3.90443384244
0.78,11.4,3.89403305393
0.806,11.4,3.88855879781
0.832,11.4,3.88868410105
0.858,11.4,3.89510405702
0.884,11.4,3.90853582558
0.91,11.4,3.92971863306
0.936,11.4,3.95941377221
0.962,11.4,3.99840460227
0.988,11.4,4.04749654892
1.014,11.4,4.10751710429
1.04,11.4,4.17931582699
1.066,11.4,4.26376434208
1.092,11.4,4.36175634106
1.118,11.4,4.4742075819
1.144,11.4,4.60205588903
1.17,11.4,4.74626115333
1.196,11.4,4.90780533214
1.222,11.4,5.08769244927
1.248,11.4,5.28694859496
1.274,11.4,5.50662192593
1.3,11.4,5.74778266534
-1.3,11.7,1.52277510662
-1.274,11.7,1.36835983838
-1.248,11.7,1.23543197859
-1.222,11.7,1.12292130407
-1.196,11.7,1.02977965812
-1.17,11.7,0.95498095048
-1.144,11.7,0.897521157352
-1.118,11.7,0.856418321396
-1.092,11.7,0.83071255173
-1.066,11.7,0.819466023927
-1.04,11.7,0.821762980018
-1.014,11.7,0.83670972849
-0.988,11.7,0.86343464429
-0.962,11.7,0.901088168818
-0.936,11.7,0.948842809935
-0.91,11.7,1.00589314196
-0.884,11.7,1.07145580565
-0.858,11.7,1.14476950826
-0.832,11.7,1.22509502346
-0.806,11.7,1.31171519141
-0.78,11.7,1.40393491869
-0.754,11.7,1.50108117838
-0.728,11.7,1.60250300998
-0.702,11.7,1.70757151948
-0.676,11.7,1.81567987929
-0.65,11.7,1.92624332831
-0.624,11.7,2.03869917188
-0.598,11.7,2.15250678181
-0.572,11.7,2.26714759634
-0.546,11.7,2.38212512021
-0.52,11.7,2.49696492457
-0.494,11.7,2.61121464706
-0.468,11.7,2.72444399177
-0.442,11.7,2.83624472923
-0.416,11.7,2.94623069646
-0.39,11.7,3.05403779691
-0.364,11.7,3.15932400049
-0.338,11.7,3.26176934357
-0.312,11.7,3.36107592899
-0.286,11.7,3.45696792604
-0.26,11.7,3.54919157044
-0.234,11.7,3.63751516442
-0.208,11.7,3.72172907662
-0.182,11.7,3.80164574215
-0.156,11.7,3.8770996626
-0.13,11.7,3.94794740598
-0.104,11.7,4.01406760679
-0.078,11.7,4.07536096597
-0.052,11.7,4.13175025092
-0.026,11.7,4.18318029549
0,11.7,4.229618
0.026,11.7,4.27105233122
0.052,11.7,4.30749432239
0.078,11.7,4.33897707318
0.104,11.7,4.36555574973
0.13,11.7,4.38730758466
0.156,11.7,4.40433187701
0.182,11.7,4.4167499923
0.208,11.7,4.4247053625
0.234,11.7,4.42836348603
0.26,11.7,4.4279119278
0.286,11.7,4.42356031912
0.312,11.7,4.41554035781
0.338,11.7,4.40410580813
0.364,11.7,4.38953250078
0.39,11.7,4.37211833293
0.416,11.7,4.35218326822
0.442,11.7,4.33006933673
0.468,11.7,4.306140635
0.494,11.7,4.28078332603
0.52,11.7,4.25440563927
0.546,11.7,4.22743787064
0.572,11.7,4.20033238252
0.598,11.7,4.17356360372
0.624,11.7,4.14762802953
0.65,11.7,4.12304422169
0.676,11.7,4.1003528084
0.702,11.7,4.08011648433
0.728,11.7,4.06292001057
0.754,11.7,4.0493702147
0.78,11.7,4.04009599075
0.806,11.7,4.0357482992
0.832,11.7,4.03700016699
0.858,11.7,4.04454668752
0.884,11.7,4.05910502065
0.91,11.7,4.08141439268
0.936,11.7,4.1122360964
0.962,11.7,4.15235349102
0.988,11.7,4.20257200222
1.014,11.7,4.26371912216
1.04,11.7,4.33664440942
1.066,11.7,4.42221948907
1.092,11.7,4.5213380526
1.118,11.7,4.63491585801
1.144,11.7,4.7638907297
1.17,11.7,4.90922255856
1.196,11.7,5.07189330194
1.222,11.7,5.25290698362
1.248,11.7,5.45328969387
1.274,11.7,5.6740895894
1.3,11.7,5.91637689338
-1.3,12,1.58162887859
-1.274,12,1.42834017491
-1.248,12,1.29653887968
-1.222,12,1.18515476972
-1.196,12,1.09313968833
-1.17,12,1.01946754525
-1.144,12,0.963134316681
-1.118,12,0.923158045286
-1.092,12,0.898578840181
-1.066,12,0.888458876938
-1.04,12,0.891882397589
-1.014,12,0.907955710623
-0.988,12,0.935807190983
-0.962,12,0.974587280072
-0.936,12,1.02346848575
-0.91,12,1.08164538233
-0.884,12,1.14833461059
-0.858,12,1.22277487776
-0.832,12,1.30422695752
-0.806,12,1.39197369003
-0.78,12,1.48531998187
-0.754,12,1.58359280612
-0.728,12,1.68614120228
-0.702,12,1.79233627634
-0.676,12,1.90157120071
-0.65,12,2.01326121429
-0.624,12,2.12684362243
-0.598,12,2.24177779691
-0.572,12,2.35754517601
-0.546,12,2.47364926443
-0.52,12,2.58961563335
-0.494,12,2.70499192041
-0.468,12,2.81934782967
-0.442,12,2.9322751317
-0.416,12,3.04338766349
-0.39,12,3.1523213285
-0.364,12,3.25873409664
-0.338,12,3.36230600428
-0.312,12,3.46273915426
-0.286,12,3.55975771587
-0.26,12,3.65310792484
-0.234,12,3.74255808337
-0.208,12,3.82789856013
-0.182,12,3.90894179023
-0.156,12,3.98552227523
-0.13,12,4.05749658318
-0.104,12,4.12474334855
-0.078,12,4.18716327229
-0.052,12,4.24467912179
-0.026,12,4.29723573093
0,12,4.3448
0.026,12,4.38736089578
0.052,12,4.42492945151
0.078,12,4.45753876686
0.104,12,4.48524400798
0.13,12,4.50812240746
0.156,12,4.52627326437
0.182,12,4.53981794422
0.208,12,4.54889987898
0.234,12,4.55368456708
0.26,12,4.5543595734
0.286,12,4.55113452929
0.312,12,4.54424113254
0.338,12,4.53393314742
0.364,12,4.52048640463
0.39,12,4.50419880134
0.416,12,4.48539030119
0.442,12,4.46440293426
0.468,12,4.44160079709
0.494,12,4.41737005268
0.52,12,4.39211893049
0.546,12,4.36627772642
0.572,12,4.34029880285
0.598,12,4.31465658861
0.624,12,4.28984757898
0.65,12,4.26639033571
0.676,12,4.24482548698
0.702,12,4.22571572746
0.728,12,4.20964581827
0.754,12,4.19722258696
0.78,12,4.18907492757
0.806,12,4.18585380058
0.832,12,4.18823223293
0.858,12,4.19690531802
0.884,12,4.21259021571
0.91,12,4.23602615231
0.936,12,4.26797442058
0.962,12,4.30921837976
0.988,12,4.36056345553
1.014,12,4.42283714003
1.04,12,4.49688899185
1.066,12,4.58359063606
1.092,12,4.68383576415
1.118,12,4.79854013412
1.144,12,4.92864157037
1.17,12,5.07509996379
1.196,12,5.23889727173
1.222,12,5.42103751798
1.248,12,5.62254679279
1.274,12,5.84447325288
1.3,12,6.08788712141
-1.3,12.3,1.64339865055
-1.274,12.3,1.49123651143
-1.248,12.3,1.36056178076
-1.222,12.3,1.25030423537
-1.196,12.3,1.15941571854
-1.17,12.3,1.08687014002
-1.144,12.3,1.03166347601
-1.118,12.3,0.992813769176
-1.092,12.3,0.969361128631
-1.066,12.3,0.960367729949
-1.04,12.3,0.964917815161
-1.014,12.3,0.982117692755
-0.988,12.3,1.01109573768
-0.962,12.3,1.05100239133
-0.936,12.3,1.10101016156
-0.91,12.3,1.16031362271
-0.884,12.3,1.22812941553
-0.858,12.3,1.30369624725
-0.832,12.3,1.38627489158
-0.806,12.3,1.47514818864
-0.78,12.3,1.56962104505
-0.754,12.3,1.66902043386
-0.728,12.3,1.77269539458
-0.702,12.3,1.8800170332
-0.676,12.3,1.99037852213
-0.65,12.3,2.10319510028
-0.624,12.3,2.21790407297
-0.598,12.3,2.33396481202
-0.572,12.3,2.45085875567
-0.546,12.3,2.56808940866
-0.52,12.3,2.68518234214
-0.494,12.3,2.80168519375
-0.468,12.3,2.91716766758
-0.442,12.3,3.03122153417
-0.416,12.3,3.14346063052
-0.39,12.3,3.25352086009
-0.364,12.3,3.36106019279
-0.338,12.3,3.46575866499
-0.312,12.3,3.56731837954
-0.286,12.3,3.6654635057
-0.26,12.3,3.75994027923
-0.234,12.3,3.85051700233
-0.208,12.3,3.93698404364
-0.182,12.3,4.0191538383
-0.156,12.3,4.09686088787
-0.13,12.3,4.16996176038
-0.104,12.3,4.23833509031
-0.078,12.3,4.30188157861
-0.052,12.3,4.36052399267
-0.026,12.3,4.41420716637
0,12.3,4.462898
0.026,12.3,4.50658546034
0.052,12.3,4.54528058063
0.078,12.3,4.57901646054
0.104,12.3,4.60784826622
0.13,12.3,4.63185323026
0.156,12.3,4.65113065174
0.182,12.3,4.66580189615
0.208,12.3,4.67601039547
0.234,12.3,4.68192164813
0.26,12.3,4.68372321901
0.286,12.3,4.68162473946
0.312,12.3,4.67585790727
0.338,12.3,4.66667648671
0.364,12.3,4.65435630848
0.39,12.3,4.63919526975
0.416,12.3,4.62151333417
0.442,12.3,4.60165253179
0.468,12.3,4.57997695918
0.494,12.3,4.55687277933
0.52,12.3,4.5327482217
0.546,12.3,4.50803358219
0.572,12.3,4.48318122319
0.598,12.3,4.45866557351
0.624,12.3,4.43498312844
0.65,12.3,4.41265244972
0.676,12.3,4.39221416556
0.702,12.3,4.3742309706
0.728,12.3,4.35928762597
0.754,12.3,4.34799095922
0.78,12.3,4.34096986439
0.806,12.3,4.33887530196
0.832,12.3,4.34238029887
0.858,12.3,4.35217994853
0.884,12.3,4.36899141078
0.91,12.3,4.39355391193
0.936,12.3,4.42662874477
0.962,12.3,4.46899926851
0.988,12.3,4.52147090884
1.014,12.3,4.58487115789
1.04,12.3,4.66004957428
1.066,12.3,4.74787778304
1.092,12.3,4.8492494757
1.118,12.3,4.96508041023
1.144,12.3,5.09630841104
1.17,12.3,5.24389336902
1.196,12.3,5.40881724152
1.222,12.3,5.59208405233
1.248,12.3,5.7947198917
1.274,12.3,6.01777291635
1.3,12.3,6.26231334945
-1.3,12.6,1.70808442252
-1.274,12.6,1.55704884796
-1.248,12.6,1.42750068185
-1.222,12.6,1.31836970101
-1.196,12.6,1.22860774874
-1.17,12.6,1.15718873478
-1.144,12.6,1.10310863534
-1.118,12.6,1.06538549307
-1.092,12.6,1.04305941708
-1.066,12.6,1.03519258296
-1.04,12.6,1.04086923273
-1.014,12.6,1.05919567489
-0.988,12.6,1.08930028437
-0.962,12.6,1.13033350258
-0.936,12.6,1.18146783738
-0.91,12.6,1.24189786308
-0.884,12.6,1.31084022046
-0.858,12.6,1.38753361675
-0.832,12.6,1.47123882564
-0.806,12.6,1.56123868726
-0.78,12.6,1.65683810823
-0.754,12.6,1.7573640616
-0.728,12.6,1.86216558688
-0.702,12.6,1.97061379006
-0.676,12.6,2.08210184356
-0.65,12.6,2.19604498626
-0.624,12.6,2.31188052351
-0.598,12.6,2.42906782712
-0.572,12.6,2.54708833534
-0.546,12.6,2.66544555288
-0.52,12.6,2.78366505093
-0.494,12.6,2.9012944671
-0.468,12.6,3.01790350549
-0.442,12.6,3.13308393664
-0.416,12.6,3.24644959755
-0.39,12.6,3.35763639167
-0.364,12.6,3.46630228894
-0.338,12.6,3.5721273257
-0.312,12.6,3.67481360481
-0.286,12.6,3.77408529553
-0.26,12.6,3.86968863362
-0.234,12.6,3.96139192128
-0.208,12.6,4.04898552716
-0.182,12.6,4.13228188638
-0.156,12.6,4.2111155005
-0.13,12.6,4.28534293757
-0.104,12.6,4.35484283206
-0.078,12.6,4.41951588492
-0.052,12.6,4.47928486355
-0.026,12.6,4.53409460181
0,12.6,4.583912
0.026,12.6,4.62872602491
0.052,12.6,4.66854770975
0.078,12.6,4.70341015422
0.104,12.6,4.73336852446
0.13,12.6,4.75850005307
0.156,12.6,4.7789040391
0.182,12.6,4.79470184807
0.208,12.6,4.80603691195
0.234,12.6,4.81307472917
0.26,12.6,4.81600286462
0.286,12.6,4.81503094963
0.312,12.6,4.810390682
0.338,12.6,4.802335826
0.364,12.6,4.79114221233
0.39,12.6,4.77710773817
0.416,12.6,4.76055236714
0.442,12.6,4.74181812933
0.468,12.6,4.72126912128
0.494,12.6,4.69929150599
0.52,12.6,4.67629351291
0.546,12.6,4.65270543797
0.572,12.6,4.62897964352
0.598,12.6,4.6055905584
0.624,12.6,4.5830346779
0.65,12.6,4.56183056374
0.676,12.6,4.54251884414
0.702,12.6,4.52566221374
0.728,12.6,4.51184543367
0.754,12.6,4.50167533148
0.78,12.6,4.49578080121
0.806,12.6,4.49481280334
0.832,12.6,4.49944436482
0.858,12.6,4.51037057903
0.884,12.6,4.52830860584
0.91,12.6,4.55399767156
0.936,12.6,4.58819906895
0.962,12.6,4.63169615726
0.988,12.6,4.68529436214
1.014,12.6,4.74982117576
1.04,12.6,4.82612615671
1.066,12.6,4.91508093003
1.092,12.6,5.01757918725
1.118,12.6,5.13453668634
1.144,12.6,5.26689125171
1.17,12.6,5.41560277426
1.196,12.6,5.58165321131
1.222,12.6,5.76604658668
1.248,12.6,5.96980899062
1.274,12.6,6.19398857983
1.3,12.6,6.43965557748
-1.3,12.9,1.77568619448
-1.274,12.9,1.62577718448
-1.248,12.9,1.49735558293
-1.222,12.9,1.38935116666
-1.196,12.9,1.30071577895
-1.17,12.9,1.23042332955
-1.144,12.9,1.17746979467
-1.118,12.9,1.14087321695
-1.092,12.9,1.11967370553
-1.066,12.9,1.11293343597
-1.04,12.9,1.1197366503
-1.014,12.9,1.13918965702
-0.988,12.9,1.17042083106
-0.962,12.9,1.21258061383
-0.936,12.9,1.26484151319
-0.91,12.9,1.32639810346
-0.884,12.9,1.3964670254
-0.858,12.9,1.47428698625
-0.832,12.9,1.55911875969
-0.806,12.9,1.65024518588
-0.78,12.9,1.74697117141
-0.754,12.9,1.84862368934
-0.728,12.9,1.95455177918
-0.702,12.9,2.06412654692
-0.676,12.9,2.17674116498
-0.65,12.9,2.29181087224
-0.624,12.9,2.40877297406
-0.598,12.9,2.52708684222
-0.572,12.9,2.646233915
-0.546,12.9,2.76571769711
-0.52,12.9,2.88506375971
-0.494,12.9,3.00381974045
-0.468,12.9,3.1215553434
-0.442,12.9,3.23786233911
-0.416,12.9,3.35235456458
-0.39,12.9,3.46466792326
-0.364,12.9,3.57446038509
-0.338,12.9,3.68141198642
-0.312,12.9,3.78522483008
-0.286,12.9,3.88562308537
-0.26,12.9,3.98235298802
-0.234,12.9,4.07518284023
-0.208,12.9,4.16390301067
-0.182,12.9,4.24832593445
-0.156,12.9,4.32828611314
-0.13,12.9,4.40364011477
-0.104,12.9,4.47426657382
-0.078,12.9,4.54006619124
-0.052,12.9,4.60096173443
-0.026,12.9,4.65689803725
0,12.9,4.707842
0.026,12.9,4.75378258947
0.052,12.9,4.79473083887
0.078,12.9,4.8307198479
0.104,12.9,4.8618047827
0.13,12.9,4.88806287587
0.156,12.9,4.90959342647
0.182,12.9,4.9265178
0.208,12.9,4.93897942844
0.234,12.9,4.94714381022
0.26,12.9,4.95119851022
0.286,12.9,4.95135315979
0.312,12.9,4.94783945673
0.338,12.9,4.94091116529
0.364,12.9,4.93084411618
0.39,12.9,4.91793620658
0.416,12.9,4.90250740011
0.442,12.9,4.88489972686
0.468,12.9,4.86547728337
0.494,12.9,4.84462623264
0.52,12.9,4.82275480413
0.546,12.9,4.80029329374
0.572,12.9,4.77769406386
0.598,12.9,4.7554315433
0.624,12.9,4.73400222735
0.65,12.9,4.71392467776
0.676,12.9,4.69573952272
0.702,12.9,4.68000945688
0.728,12.9,4.66731924137
0.754,12.9,4.65827570374
0.78,12.9,4.65350773803
0.806,12.9,4.65366630472
0.832,12.9,4.65942443076
0.858,12.9,4.67147720953
0.884,12.9,4.6905418009
0.91,12.9,4.71735743118
0.936,12.9,4.75268539314
0.962,12.9,4.797309046
0.988,12.9,4.85203381545
1.014,12.9,4.91768719363
1.04,12.9,4.99511873914
1.066,12.9,5.08520007702
1.092,12.9,5.1888248988
1.118,12.9,5.30690896245
1.144,12.9,5.44039009238
1.17,12.9,5.59022817949
1.196,12.9,5.75740518111
1.222,12.9,5.94292512104
1.248,12.9,6.14781408953
1.274,12.9,6.3731202433
1.3,12.9,6.61991380552
-1.3,13.2,1.84620396645
-1.274,13.2,1.69742152101
-1.248,13.2,1.57012648402
-1.222,13.2,1.46324863231
-1.196,13.2,1.37573980916
-1.17,13.2,1.30657392432
-1.144,13.2,1.254746954
-1.118,13.2,1.21927694084
-1.092,13.2,1.19920399398
-1.066,13.2,1.19359028898
-1.04,13.2,1.20152006788
-1.014,13.2,1.22209963915
-0.988,13.2,1.25445737776
-0.962,13.2,1.29774372509
-0.936,13.2,1.35113118901
-0.91,13.2,1.41381434383
-0.884,13.2,1.48500983033
-0.858,13.2,1.56395635574
-0.832,13.2,1.64991469375
-0.806,13.2,1.7421676845
